,is_installed,is_returning,eightd_has_available_keys,station_id,num_bikes_available,num_docks_available,station_status,legacy_id,num_ebikes_available,is_renting,last_reported,num_docks_disabled,num_bikes_disabled,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
220,True,True,False,329,7,8,active,329,0,True,2020-07-30 00:35:54+00:00,0,0,,,2020-07-30 00:53:00,2020
221,True,True,False,330,6,9,active,330,0,True,2020-07-30 00:22:27+00:00,0,0,,,2020-07-30 00:53:00,2020
222,True,True,False,331,2,12,active,331,0,True,2020-07-30 00:48:50+00:00,0,1,,,2020-07-30 00:53:00,2020
223,True,True,False,332,2,11,active,332,0,True,2020-07-30 00:52:00+00:00,0,2,,,2020-07-30 00:53:00,2020
224,True,True,False,333,14,11,active,333,0,True,2020-07-30 00:26:23+00:00,0,0,,,2020-07-30 00:53:00,2020
225,True,True,False,334,12,7,active,334,0,True,2020-07-30 00:13:48+00:00,0,0,,,2020-07-30 00:53:00,2020
226,True,True,False,335,6,13,active,335,0,True,2020-07-30 00:51:55+00:00,0,0,,,2020-07-30 00:53:00,2020
227,True,True,False,336,11,4,active,336,0,True,2020-07-29 21:08:19+00:00,0,0,,,2020-07-30 00:53:00,2020
228,True,True,False,337,14,0,active,337,0,True,2020-07-29 22:57:54+00:00,0,1,,,2020-07-30 00:53:00,2020
229,True,True,False,338,2,13,active,338,0,True,2020-07-30 00:35:48+00:00,0,0,,,2020-07-30 00:53:00,2020
230,True,True,False,339,13,2,active,339,0,True,2020-07-29 23:28:35+00:00,0,0,,,2020-07-30 00:53:00,2020
231,True,True,False,340,13,5,active,340,0,True,2020-07-29 15:27:12+00:00,0,1,,,2020-07-30 00:53:00,2020
232,True,True,True,341,9,6,active,341,0,True,2020-07-29 23:37:52+00:00,0,0,,,2020-07-30 00:53:00,2020
233,True,True,False,342,6,9,active,342,0,True,2020-07-30 00:51:49+00:00,0,0,,,2020-07-30 00:53:00,2020
234,True,True,False,343,4,10,active,343,0,True,2020-07-29 22:58:46+00:00,0,1,,,2020-07-30 00:53:00,2020
235,True,True,False,344,2,17,active,344,0,True,2020-07-29 23:38:34+00:00,0,0,,,2020-07-30 00:53:00,2020
236,True,True,False,345,1,18,active,345,0,True,2020-07-30 00:52:38+00:00,0,0,,,2020-07-30 00:53:00,2020
237,True,True,False,346,3,12,active,346,0,True,2020-07-30 00:50:02+00:00,0,0,,,2020-07-30 00:53:00,2020
238,True,True,False,347,5,10,active,347,0,True,2020-07-29 17:43:34+00:00,0,0,,,2020-07-30 00:53:00,2020
239,True,True,False,348,8,5,active,348,0,True,2020-07-30 00:22:12+00:00,0,2,,,2020-07-30 00:53:00,2020
240,True,True,True,349,9,8,active,349,0,True,2020-07-30 00:30:37+00:00,0,0,,,2020-07-30 00:53:00,2020
241,True,True,False,350,1,16,active,350,0,True,2020-07-30 00:05:07+00:00,0,0,,,2020-07-30 00:53:00,2020
242,True,True,False,351,5,10,active,351,0,True,2020-07-30 00:44:46+00:00,0,0,,,2020-07-30 00:53:00,2020
243,True,True,False,352,3,12,active,352,0,True,2020-07-30 00:51:37+00:00,0,0,,,2020-07-30 00:53:00,2020
244,True,True,True,353,12,3,active,353,0,True,2020-07-29 23:34:02+00:00,0,0,,,2020-07-30 00:53:00,2020
245,True,True,False,354,0,15,active,354,0,True,2020-07-29 23:49:23+00:00,0,0,,,2020-07-30 00:53:00,2020
246,True,True,False,355,8,9,active,355,0,True,2020-07-30 00:39:49+00:00,0,0,,,2020-07-30 00:53:00,2020
247,True,True,False,356,4,18,active,356,0,True,2020-07-30 00:52:27+00:00,0,1,,,2020-07-30 00:53:00,2020
248,True,True,False,357,13,1,active,357,0,True,2020-07-30 00:36:36+00:00,0,1,,,2020-07-30 00:53:00,2020
249,True,True,False,358,5,14,active,358,0,True,2020-07-30 00:18:29+00:00,0,0,,,2020-07-30 00:53:00,2020
250,True,True,False,359,0,15,active,359,0,True,2020-07-30 00:49:15+00:00,0,0,,,2020-07-30 00:53:00,2020
251,True,True,False,360,8,7,active,360,0,True,2020-07-30 00:50:49+00:00,0,0,,,2020-07-30 00:53:00,2020
252,True,True,False,361,3,16,active,361,0,True,2020-07-30 00:49:02+00:00,0,0,,,2020-07-30 00:53:00,2020
253,True,True,False,362,7,12,active,362,0,True,2020-07-30 00:19:37+00:00,0,0,,,2020-07-30 00:53:00,2020
254,True,True,False,363,18,1,active,363,0,True,2020-07-30 00:42:22+00:00,0,0,,,2020-07-30 00:53:00,2020
255,True,True,False,364,6,11,active,364,0,True,2020-07-30 00:10:13+00:00,0,2,,,2020-07-30 00:53:00,2020
256,True,True,False,365,1,18,active,365,0,True,2020-07-30 00:48:25+00:00,0,0,,,2020-07-30 00:53:00,2020
257,True,True,False,366,6,9,active,366,0,True,2020-07-29 23:46:02+00:00,0,0,,,2020-07-30 00:53:00,2020
258,True,True,False,367,17,2,active,367,0,True,2020-07-29 23:57:44+00:00,0,0,,,2020-07-30 00:53:00,2020
259,True,True,False,368,2,13,active,368,0,True,2020-07-29 21:55:18+00:00,0,0,,,2020-07-30 00:53:00,2020
260,True,True,False,369,7,8,active,369,0,True,2020-07-30 00:42:28+00:00,0,0,,,2020-07-30 00:53:00,2020
261,True,True,False,370,16,2,active,370,0,True,2020-07-30 00:49:30+00:00,0,1,,,2020-07-30 00:53:00,2020
262,True,True,False,371,9,10,active,371,0,True,2020-07-29 23:56:37+00:00,0,0,,,2020-07-30 00:53:00,2020
263,True,True,False,372,15,4,active,372,0,True,2020-07-30 00:14:57+00:00,0,0,,,2020-07-30 00:53:00,2020
264,True,True,False,373,7,8,active,373,0,True,2020-07-29 21:54:14+00:00,0,0,,,2020-07-30 00:53:00,2020
265,True,True,False,374,3,16,active,374,0,True,2020-07-30 00:49:15+00:00,0,0,,,2020-07-30 00:53:00,2020
266,True,True,False,376,13,2,active,376,0,True,2020-07-30 00:34:30+00:00,0,0,,,2020-07-30 00:53:00,2020
267,True,True,False,377,16,3,active,377,0,True,2020-07-29 23:47:41+00:00,0,0,,,2020-07-30 00:53:00,2020
268,True,True,False,378,12,7,active,378,0,True,2020-07-30 00:46:37+00:00,0,0,,,2020-07-30 00:53:00,2020
269,True,True,False,379,11,4,active,379,0,True,2020-07-30 00:22:27+00:00,0,0,,,2020-07-30 00:53:00,2020
270,True,True,False,380,8,9,active,380,0,True,2020-07-30 00:47:34+00:00,0,1,,,2020-07-30 00:53:00,2020
271,True,True,False,381,13,5,active,381,0,True,2020-07-30 00:43:27+00:00,0,1,,,2020-07-30 00:53:00,2020
272,True,True,True,384,7,11,active,384,0,True,2020-07-30 00:28:14+00:00,0,1,,,2020-07-30 00:53:00,2020
273,True,True,False,385,2,12,active,385,0,True,2020-07-30 00:52:33+00:00,1,0,,,2020-07-30 00:53:00,2020
274,True,True,False,386,11,8,active,386,0,True,2020-07-30 00:34:57+00:00,0,0,,,2020-07-30 00:53:00,2020
275,True,True,False,387,11,4,active,387,0,True,2020-07-30 00:12:50+00:00,0,0,,,2020-07-30 00:53:00,2020
276,True,True,False,388,3,8,active,388,0,True,2020-07-29 08:59:07+00:00,0,0,,,2020-07-30 00:53:00,2020
277,True,True,False,389,10,4,active,389,0,True,2020-07-29 23:34:54+00:00,0,0,,,2020-07-30 00:53:00,2020
278,True,True,False,390,15,0,active,390,0,True,2020-07-29 10:46:04+00:00,0,0,,,2020-07-30 00:53:00,2020
279,True,True,False,391,11,4,active,391,0,True,2020-07-29 23:24:10+00:00,0,0,,,2020-07-30 00:53:00,2020
280,True,True,False,392,6,9,active,392,0,True,2020-07-29 23:42:21+00:00,0,0,,,2020-07-30 00:53:00,2020
281,True,True,False,393,6,9,active,393,0,True,2020-07-28 16:21:03+00:00,0,0,,,2020-07-30 00:53:00,2020
282,True,True,False,394,2,12,active,394,0,True,2020-07-29 23:15:42+00:00,0,0,,,2020-07-30 00:53:00,2020
283,True,True,False,395,6,9,active,395,0,True,2020-07-29 14:45:26+00:00,0,0,,,2020-07-30 00:53:00,2020
284,True,True,False,396,10,5,active,396,0,True,2020-07-29 23:50:05+00:00,0,0,,,2020-07-30 00:53:00,2020
285,True,True,False,397,9,6,active,397,0,True,2020-07-29 16:43:59+00:00,0,0,,,2020-07-30 00:53:00,2020
286,True,True,False,398,2,17,active,398,0,True,2020-07-30 00:40:28+00:00,0,0,,,2020-07-30 00:53:00,2020
287,True,True,False,399,3,12,active,399,0,True,2020-07-30 00:17:38+00:00,0,0,,,2020-07-30 00:53:00,2020
288,True,True,False,400,11,16,active,400,0,True,2020-07-30 00:29:02+00:00,0,0,,,2020-07-30 00:53:00,2020
289,True,True,False,401,14,1,active,401,0,True,2020-07-29 20:53:44+00:00,0,0,,,2020-07-30 00:53:00,2020
290,True,True,False,402,3,12,active,402,0,True,2020-07-30 00:50:24+00:00,0,0,,,2020-07-30 00:53:00,2020
291,True,True,False,403,3,12,active,403,0,True,2020-07-30 00:47:43+00:00,0,0,,,2020-07-30 00:53:00,2020
292,True,True,False,404,11,5,active,404,0,True,2020-07-30 00:29:02+00:00,0,0,,,2020-07-30 00:53:00,2020
293,True,True,False,405,12,6,active,405,0,True,2020-07-30 00:12:06+00:00,0,1,,,2020-07-30 00:53:00,2020
294,True,True,False,406,3,11,active,406,0,True,2020-07-29 23:30:23+00:00,0,1,,,2020-07-30 00:53:00,2020
295,True,True,False,407,4,15,active,407,0,True,2020-07-30 00:36:09+00:00,0,0,,,2020-07-30 00:53:00,2020
296,True,True,False,408,9,6,active,408,0,True,2020-07-30 00:20:53+00:00,0,0,,,2020-07-30 00:53:00,2020
297,True,True,False,409,5,13,active,409,0,True,2020-07-30 00:09:23+00:00,0,1,,,2020-07-30 00:53:00,2020
298,True,True,False,410,14,3,active,410,0,True,2020-07-30 00:51:16+00:00,0,2,,,2020-07-30 00:53:00,2020
299,True,True,False,411,13,0,active,411,0,True,2020-07-29 21:56:06+00:00,0,2,,,2020-07-30 00:53:00,2020
300,True,True,False,412,11,8,active,412,0,True,2020-07-30 00:30:55+00:00,0,0,,,2020-07-30 00:53:00,2020
301,True,True,False,413,19,0,active,413,0,True,2020-07-30 00:51:42+00:00,0,0,,,2020-07-30 00:53:00,2020
302,True,True,False,414,5,18,active,414,0,True,2020-07-30 00:36:56+00:00,0,0,,,2020-07-30 00:53:00,2020
303,True,True,False,415,2,16,active,415,0,True,2020-07-30 00:18:58+00:00,0,1,,,2020-07-30 00:53:00,2020
304,True,True,False,416,13,2,active,416,0,True,2020-07-30 00:39:13+00:00,0,0,,,2020-07-30 00:53:00,2020
305,True,True,False,417,10,8,active,417,0,True,2020-07-30 00:47:58+00:00,0,1,,,2020-07-30 00:53:00,2020
306,True,True,False,419,10,5,active,419,0,True,2020-07-29 23:21:05+00:00,0,0,,,2020-07-30 00:53:00,2020
307,False,False,False,420,0,0,out_of_service,420,0,False,1970-01-02 00:00:00+00:00,0,0,,,2020-07-30 00:53:00,1970
308,True,True,False,421,9,9,active,421,0,True,2020-07-29 14:32:21+00:00,0,1,,,2020-07-30 00:53:00,2020
309,True,True,False,422,14,1,active,422,0,True,2020-07-29 15:13:37+00:00,0,0,,,2020-07-30 00:53:00,2020
310,True,True,False,423,9,10,active,423,0,True,2020-07-29 19:04:10+00:00,0,0,,,2020-07-30 00:53:00,2020
311,True,True,False,424,4,15,active,424,0,True,2020-07-30 00:08:10+00:00,0,0,,,2020-07-30 00:53:00,2020
312,True,True,False,425,3,13,active,425,0,True,2020-07-29 21:59:19+00:00,0,0,,,2020-07-30 00:53:00,2020
313,True,True,False,426,3,24,active,426,0,True,2020-07-30 00:39:38+00:00,0,0,,,2020-07-30 00:53:00,2020
314,True,True,False,427,10,9,active,427,0,True,2020-07-29 23:56:25+00:00,0,0,,,2020-07-30 00:53:00,2020
315,True,True,False,428,12,7,active,428,0,True,2020-07-30 00:35:28+00:00,0,0,,,2020-07-30 00:53:00,2020
316,True,True,False,430,15,4,active,430,0,True,2020-07-29 19:39:05+00:00,0,0,,,2020-07-30 00:53:00,2020
317,True,True,False,431,1,13,active,431,0,True,2020-07-30 00:37:18+00:00,0,1,,,2020-07-30 00:53:00,2020
318,True,True,False,432,6,13,active,432,0,True,2020-07-29 22:08:43+00:00,0,0,,,2020-07-30 00:53:00,2020
319,True,True,False,433,0,18,active,433,0,True,2020-07-29 13:58:30+00:00,0,1,,,2020-07-30 00:53:00,2020
320,True,True,False,434,8,10,active,434,0,True,2020-07-29 21:07:27+00:00,0,1,,,2020-07-30 00:53:00,2020
321,True,True,False,435,12,1,active,435,0,True,2020-07-30 00:13:34+00:00,0,2,,,2020-07-30 00:53:00,2020
322,True,True,False,436,3,12,active,436,0,True,2020-07-29 21:43:10+00:00,0,0,,,2020-07-30 00:53:00,2020
323,True,True,False,437,19,0,active,437,0,True,2020-07-30 00:28:06+00:00,0,0,,,2020-07-30 00:53:00,2020
324,True,True,False,440,2,15,active,440,0,True,2020-07-30 00:28:08+00:00,0,0,,,2020-07-30 00:53:00,2020
325,True,True,False,441,16,3,active,441,0,True,2020-07-30 00:33:05+00:00,0,0,,,2020-07-30 00:53:00,2020
326,True,True,False,442,4,11,active,442,0,True,2020-07-29 23:31:39+00:00,0,0,,,2020-07-30 00:53:00,2020
327,True,True,False,443,9,10,active,443,0,True,2020-07-29 23:24:52+00:00,0,0,,,2020-07-30 00:53:00,2020
328,True,True,False,445,10,9,active,445,0,True,2020-07-30 00:17:15+00:00,0,0,,,2020-07-30 00:53:00,2020
329,True,True,False,446,5,7,active,446,0,True,2020-07-30 00:30:09+00:00,0,0,,,2020-07-30 00:53:00,2020
330,True,True,False,447,2,17,active,447,0,True,2020-07-29 22:14:49+00:00,0,0,,,2020-07-30 00:53:00,2020
331,True,True,False,448,4,7,active,448,0,True,2020-07-29 14:20:33+00:00,0,0,,,2020-07-30 00:53:00,2020
332,False,True,False,449,0,0,out_of_service,449,0,True,1970-01-02 00:00:00+00:00,0,0,,,2020-07-30 00:53:00,1970
333,True,True,False,450,2,13,active,450,0,True,2020-07-30 00:31:16+00:00,0,0,,,2020-07-30 00:53:00,2020
334,True,True,False,451,1,13,active,451,0,True,2020-07-29 23:34:40+00:00,0,1,,,2020-07-30 00:53:00,2020
335,True,True,False,452,12,3,active,452,0,True,2020-07-30 00:50:35+00:00,0,0,,,2020-07-30 00:53:00,2020
336,True,True,False,453,2,13,active,453,0,True,2020-07-30 00:44:58+00:00,0,0,,,2020-07-30 00:53:00,2020
337,True,True,False,454,1,14,active,454,0,True,2020-07-30 00:37:06+00:00,0,0,,,2020-07-30 00:53:00,2020
